MOL_FORMULA	NUM_REPEATS	EXACT_MASS	NUM_CARBONS	ISOTOPE_2	ISOTOPE_3	ISOTOPE_4	ISOTOPE_5	ISOTOPE_6
C22H28O10	2	452.16824709599996	22	0.2379460224401092	0.027022375034010192	0.0048897756147661215		
C26H28O7	10	452.183503236	26	0.2812089356110382	0.03801849301321783	0.004045178008579244		
C25H28N2O6	3	452.19473661599994	25	0.2703932073183058	0.03509399355066257	0.0033339379191587156		
C19H28N6O7	2	452.20194723599997	19	0.2054988375619125	0.020003576323877677	0.0029560916216540634		
C23H32O9	6	452.204632604	23	0.2487617507328415	0.02959593456105877	0.004600834328439033		
C27H32O6	3	452.21988874399995	27	0.29202466390377035	0.041059972454275215	0.003700779214770921		
C20H32N6O4S	2	452.220574504	20	0.2163145658546447	0.045191193511008095	0.009775513404786957	0.0010044284949256026	
C24H36O8	3	452.241018112	24	0.25957747902557354	0.03228647406660955	0.004267440536523157		
C21H41O8P	2	452.25390490200004	21	0.227130294147377	0.024565795485463802	0.0037340104694577637		
C28H36O5	3	452.25627425199997	28	0.3028403921965026	0.04421843187383481	0.004144872720543433		
C26H36N4OS	3	452.26098277200003	26	0.28120893561103816	0.0451911935110081	0.012708167426223044	0.001718101074757234	
C27H36N2O4	2	452.267507632	27	0.2920246639037703	0.0410599724542752	0.003700779214770917		
C25H40O7	13	452.27740362	25	0.2703932073183058	0.035093993550662554	0.0038895942390185026		
C22H45O7P	3	452.29029041	22	0.23794602244010948	0.027022375034010178	0.0034228429303362865		
C30H44O3	13	452.32904526799996	30	0.3244718487819673	0.05088629064846068	0.005136808072468355		
C27H48O5	26	452.35017463599996	27	0.29202466390377035	0.041059972454275215	0.003700779214770924		
C31H48O2	3	452.365430776	31	0.33528757707469964	0.05439569000352696	0.005687180365947111		
C30H60O2	10	452.45933116	30	0.32447184878196694	0.05088629064846068	0.005136808072468352		
C31H64O	4	452.49571666799994	31	0.33528757707469925	0.05439569000352696	0.005687180365947106		
C18H19N3O7S2	2	453.06644194800003	18	0.1946831092691804	0.09038238702201619	0.01759592412861653	0.0020422439709493817	
C17H19N5O6S2	3	453.07767532799994	17	0.18386738097644795	0.09038238702201616	0.01661837278813781	0.002042243970949382	
C26H19N3O5	2	453.132470708	26	0.28120893561103805	0.03801849301321777	0.003289581524240818		
C21H27NO10	2	453.163496064	21	0.227130294147377	0.02456579548546382	0.0046675130868222055		
C24H27N3O6	2	453.18998558399994	24	0.25957747902557354	0.03228647406660956	0.003200580402392366		
C28H27N3O3	2	453.205241724	28	0.3028403921965024	0.04421843187383476	0.0041448727205434304		
C21H27N9O3	3	453.223685724	21	0.22713029414737687	0.02456579548546378	0.0016827474720154945		
C24H39NO7	2	453.272652588	24	0.25957747902557365	0.032286474066609575	0.0037340104694577637		
C21H44NO7P	7	453.285539378	21	0.22713029414737687	0.024565795485463785	0.0032672591607755463		
C27H51NO4	4	453.38180911200004	27	0.29202466390377035	0.0410599724542752	0.003700779214770921		
C16H10N2O6S4	3	453.94217003999995	16	0.17305165268371578	0.18076477404403246	0.03128164289531827	0.012253463825696285	0.00212048216613687
C14H14N8O4S3	2	454.030013928	14	0.15142019609825125	0.13557358053302432	0.020528578150052604	0.006126731912848143	
C14H23N4O11P	2	454.11009418599997	14	0.1514201960982513	0.02260492997985104	0.0034228429303362834		
C23H22N2O6S	2	454.119857424	23	0.2487617507328414	0.045191193511008095	0.011241840415504991	0.0013374756349376546	
C27H22N2O3S	2	454.135113564	27	0.29202466390376997	0.0451911935110081	0.013196943096462372	0.0018555491665477554	
C28H22O6	16	454.141638424	28	0.3028403921965027	0.04421843187383481	0.004144872720543431		
C25H26O8	5	454.16276779199995	25	0.27039320731830585	0.035093993550662554	0.004445250558878288		
C20H22N8O5	2	454.171315804	20	0.21631456585464465	0.022226195915419626	0.0022226252794391448		
C25H22N6O3	2	454.175338564	25	0.27039320731830585	0.035093993550662554	0.0029100144252899546		
C26H30O7	8	454.1991533	26	0.28120893561103794	0.03801849301321777	0.00404517800857924		
C19H34O12	3	454.20502652799996	19	0.20549883756191234	0.02465992361438294	0.005067585637121248		
C30H30O4	2	454.21440944	30	0.324471848781967	0.050886290648460696	0.005136808072468357		
C17H34N4O10	2	454.227493288	17	0.1838673809764481	0.02054993634531913	0.003778462975046548		
C27H34O6	2	454.23553880799994	27	0.2920246639037699	0.04105997245427516	0.0037007792147709163		
C20H38O11	3	454.241412036	20	0.2163145658546447	0.022604929979851026	0.004889775614766118		
C28H38O5	10	454.27192431599997	28	0.3028403921965025	0.04421843187383482	0.00414487272054343		
C27H38N2O4	2	454.283157696	27	0.29202466390377035	0.04105997245427521	0.0037007792147709232		
C25H42O7	8	454.29305368400003	25	0.2703932073183059	0.03509399355066257	0.003889594239018501		
C29H42O4	6	454.308309824	29	0.3136561204892345	0.04749387127189658	0.004623127265221517		
C30H46O3	44	454.34469533199996	30	0.32447184878196694	0.050886290648460696	0.005136808072468353		
C31H50O2	3	454.38108084	31	0.3352875770746995	0.05439569000352701	0.00568718036594711		
C32H54O	3	454.41746634799995	32	0.34610330536743134	0.058022069337095465	0.006275509369320938		
C30H62O2	4	454.474981224	30	0.32447184878196655	0.05088629064846062	0.005136808072468354		
C16H17N5O7S2	2	455.05693988400003	16	0.17305165268371583	0.09038238702201624	0.015640821447659135	0.0020422439709493812	
C26H21N3O3S	2	455.13036253200005	26	0.28120893561103794	0.04519119351100808	0.012708167426223035	0.001718101092187063	
C20H21N7O6	7	455.155331392	20	0.21631456585464465	0.022226195915419623	0.0026671503353269737		
C22H25N5O4S	2	455.1627252800001	22	0.23794602244010937	0.045191193511008115	0.010753064745265661	0.0012211734954878535	
C26H33NO6	4	455.230787776	26	0.28120893561103827	0.038018493013217795	0.003467295435925068		
C23H37NO6S	2	455.23415890399997	23	0.24876175073284162	0.04519119351100814	0.011241840415505007	0.0013374756058879397	
C21H46NO7P	2	455.301189442	21	0.227130294147377	0.024565795485463813	0.0032672591607755446		
C28H41NO4	2	455.30355879200005	28	0.3028403921965026	0.04421843187383481	0.004144872720543432		
C25H45NO6	5	455.32468816	25	0.27039320731830585	0.03509399355066258	0.003333937919158718		
C27H53NO4	17	455.397459176	27	0.2920246639037703	0.04105997245427517	0.003700779214770919		
C23H20O10	6	456.10564683999996	23	0.24876175073284157	0.02959593456105877	0.005112038142710034		
C20H24O12	3	456.12677620799997	20	0.2163145658546447	0.02465992361438294	0.005334300670653947		
C18H24N4O8S	2	456.13148472800003	18	0.19468310926918023	0.04519119351100811	0.008797962064308261		
C24H24O9	2	456.142032348	24	0.2595774790255737	0.032286474066609595	0.004800870603588554		
C21H28O11	2	456.163161716	21	0.22713029414737682	0.024565795485463792	0.00513426439550442		
C25H28O8	9	456.178417856	25	0.2703932073183059	0.035093993550662575	0.00444525055887829		
C26H32O7	5	456.214803364	26	0.2812089356110381	0.03801849301321778	0.004045178008579243		
C25H32N2O6	3	456.226036744	25	0.27039320731830596	0.03509399355066257	0.0033339379191587195		
C23H37O7P	3	456.227690154	23	0.2487617507328417	0.0295959345610588	0.0035784266998970284		
C24H32N4O5	4	456.23727012399996	24	0.25957747902557365	0.03228647406660955	0.002667150335326974		
C18H32N8O6	2	456.24448074399993	18	0.1946831092691802	0.017897936710837913	0.0024004353017942747		
C27H36O6	7	456.25118887199994	27	0.2920246639037702	0.04105997245427519	0.0037007792147709215		
C24H40O6S	2	456.25455999999997	24	0.2595774790255737	0.045191193511008115	0.011730616085744352	0.0014590642973322965	
C25H36N4O4	2	456.273655632	25	0.2703932073183059	0.03509399355066257	0.0029100144252899554		
C28H40O5	4	456.28757438	28	0.30284039219650266	0.04421843187383485	0.004144872720543435		
C27H40N2O4	2	456.29880776	27	0.2920246639037704	0.04105997245427522	0.003700779214770923		
C29H44O4	12	456.323959888	29	0.3136561204892347	0.04749387127189658	0.004623127265221517		
C26H48O6	3	456.345089256	26	0.28120893561103805	0.038018493013217775	0.0034672954359250656		
C30H48O3	62	456.36034539599996	30	0.3244718487819673	0.05088629064846074	0.005136808072468359		
C27H52O5	24	456.38147476399996	27	0.2920246639037704	0.0410599724542752	0.003700779214770921		
C31H52O2	8	456.396730904	31	0.3352875770746996	0.05439569000352696	0.005687180365947109		
C28H56O4	2	456.417860272	28	0.3028403921965024	0.04421843187383481	0.004144872720543434		
C32H56O	2	456.43311641199995	32	0.3461033053674314	0.05802206933709544	0.006275509369320943		
C20H19N5O4S2	2	457.08784608800005	20	0.21631456585464476	0.0903823870220162	0.019551026809573917	0.0020422439709493812	
C25H23N5O2S	2	457.15724597600007	25	0.27039320731830563	0.04519119351100811	0.012219391755983683	0.001585939472988537	
C20H27NO11	4	457.158410684	20	0.21631456585464487	0.02260492997985104	0.004889775614766124		
C20H23N7O6	7	457.17098145600005	20	0.21631456585464467	0.022226195915419626	0.0026671503353269737		
C23H27N3O7	2	457.18490020400003	23	0.24876175073284157	0.029595934561058794	0.003578426699897027		
C22H31N7O4	2	457.24375247200004	22	0.2379460224401093	0.027022375034010174	0.0019559102459064475		
C30H35NO3	2	457.26169398	30	0.32447184878196705	0.05088629064846072	0.005136808072468355		
C27H39NO5	3	457.282823348	27	0.2920246639037703	0.04105997245427522	0.003700779214770922		
C25H47NO6	2	457.340338224	25	0.27039320731830585	0.03509399355066259	0.0033339379191587182		
C26H51NO5	2	457.376723732	26	0.28120893561103816	0.038018493013217754	0.0032895815242408185		
C20H14N2O7S2	3	458.024242788	20	0.21631456585464487	0.09038238702201627	0.019551026809573914	0.0020422439709493804	
C22H18O11	7	458.084911396	22	0.23794602244010915	0.027022375034010174	0.0053787531762427305		
C22H23IN2O	2	458.085511356	22	0.2379460224401092	0.02702237503401016	0.0019484444412811006		
C23H22O10	4	458.12129690399996	23	0.24876175073284135	0.02959593456105875	0.005112038142710032		
C20H26O12	3	458.14242627199997	20	0.21631456585464462	0.02465992361438293	0.005334300670653943		
C21H22N4O8	4	458.14376366399995	21	0.22713029414737676	0.024565795485463775	0.0037340104694577633		
C22H26N4O3S2	2	458.144632692	22	0.2379460224401091	0.09038238702201619	0.021506129490531295	0.0024423467934376352	
C24H26O9	2	458.157682412	24	0.2595774790255737	0.032286474066609554	0.004800870603588554		
C22H35IO2	2	458.16817836	22	0.23794602244010912	0.02702237503401017	0.0019484444412811003		
C28H26O6	2	458.17293855199995	28	0.30284039219650266	0.044218431873834806	0.004144872720543432		
C26H26N4O2S	2	458.17764707199996	26	0.2812089356110382	0.04519119351100811	0.012708167426223046	0.0017181010863771208	
C21H30O11	9	458.17881178	21	0.22713029414737698	0.0245657954854638	0.0051342643955044264		
C25H30O8	6	458.19406792	25	0.2703932073183057	0.035093993550662554	0.0044452505588782895		
C24H30N2O7	2	458.2053013	24	0.2595774790255733	0.03228647406660951	0.003734010469457761		
C26H34O7	10	458.230453428	26	0.2812089356110382	0.038018493013217775	0.004045178008579247		
C27H30N4O3	3	458.23179082	27	0.29202466390377013	0.041059972454275194	0.0037007792147709193		
C21H30N8O4	2	458.23900144	21	0.22713029414737695	0.024565795485463792	0.001867005234728882		
C23H39O7P	4	458.243340218	23	0.24876175073284132	0.029595934561058745	0.003578426699897021		
C30H34O4	4	458.245709568	30	0.32447184878196705	0.05088629064846074	0.005136808072468357		
C23H38O9	2	458.251582796	23	0.24876175073284146	0.029595934561058763	0.004600834328439031		
C27H38O6	5	458.266838936	27	0.2920246639037703	0.04105997245427518	0.0037007792147709206		
C17H34N10O5	2	458.271364188	17	0.18386738097644797	0.015909277076300382	0.0018892314875232734		
C28H42O5	2	458.30322444399997	28	0.3028403921965025	0.04421843187383483	0.004144872720543433		
C18H38N10O4	3	458.307749696	18	0.19468310926918042	0.017897936710837937	0.001600290201196185		
C29H46O4	19	458.339609952	29	0.3136561204892349	0.047493871271896686	0.004623127265221524		
C26H50O6	3	458.36073932	26	0.28120893561103805	0.03801849301321779	0.003467295435925065		
C30H50O3	39	458.37599545999996	30	0.32447184878196733	0.05088629064846069	0.005136808072468356		
C31H54O2	3	458.412380968	31	0.3352875770746991	0.054395690003526925	0.005687180365947104		
C10H15N5O10P2S	2	459.00148593999995	10	0.10815728292732228	0.04519119351100803	0.004887756702393474		
C13H22N3O13P	2	459.089024394	13	0.14060446780551905	0.02671491724891486	0.003756236722252155		
C26H25N3O3S	4	459.16166266000005	26	0.28120893561103794	0.04519119351100813	0.012708167426223039	0.0017181010921870645	
C20H25N7O6	6	459.18663152	20	0.21631456585464487	0.022226195915419644	0.0026671503353269768		
C25H33NO7	2	459.22570239600003	25	0.27039320731830585	0.03509399355066259	0.003889594239018503		
C22H37NO7S	3	459.229073524	22	0.23794602244010948	0.04519119351100811	0.010753064745265663	0.0012211733792889888	
C17H33N9O6	2	459.255379776	17	0.18386738097644803	0.015909277076300354	0.0022670777850279256		
C22H33N7O4	2	459.259402536	22	0.23794602244010926	0.027022375034010195	0.0019559102459064484		
C30H37NO3	2	459.277344044	30	0.32447184878196705	0.05088629064846073	0.005136808072468356		
C16H12O12S2	2	459.977017824	16	0.1730516526837159	0.09038238702201627	0.015640821447659135	0.0022288227600485177	
C25H16O9	4	460.079432092	25	0.2703932073183057	0.03509399355066255	0.005000906878738074		
C22H20O11	14	460.10056146	22	0.23794602244010923	0.02702237503401017	0.005378753176242731		
C24H20N4O4S	2	460.12052612	24	0.25957747902557365	0.04519119351100811	0.011730616085744341	0.0014590643670516162	
C22H24N2O7S	2	460.13042210799995	22	0.2379460224401092	0.04519119351100811	0.010753064745265653	0.0012211734199585903	
C23H24O10	19	460.13694696799996	23	0.2487617507328415	0.02959593456105878	0.005112038142710037		
C22H24N2O9	2	460.148180348	22	0.237946022440109	0.027022375034010167	0.004400798053289506		
C20H28O12	4	460.15807633599997	20	0.21631456585464479	0.02465992361438297	0.005334300670653951		
C24H28O9	2	460.173332476	24	0.2595774790255737	0.03228647406660956	0.004800870603588554		
C28H28O6	3	460.18858861599995	28	0.3028403921965025	0.04421843187383486	0.004144872720543433		
C21H28N6O4S	2	460.18927437599996	21	0.227130294147377	0.04519119351100811	0.010264289075026304	0.0011101577918337397	
C21H32O11	2	460.194461844	21	0.22713029414737684	0.02456579548546379	0.00513426439550442		
C27H28N2O5	2	460.19982199599997	27	0.29202466390377035	0.04105997245427519	0.00370077921477092		
C25H32O8	9	460.209717984	25	0.2703932073183057	0.03509399355066255	0.004445250558878289		
C25H28N6O3	2	460.222288756	25	0.2703932073183059	0.035093993550662554	0.002910014425289954		
C24H28N8O2	2	460.233522136	24	0.2595774790255737	0.032286474066609554	0.0025608126942551607		
C22H32N6O5	2	460.243418124	22	0.2379460224401092	0.027022375034010178	0.00244488780738306		
C26H36O7	6	460.246103492	26	0.2812089356110382	0.03801849301321776	0.004045178008579244		
C23H41O7P	4	460.258990282	23	0.2487617507328414	0.02959593456105875	0.003578426699897024		
C30H36O4	6	460.261359632	30	0.324471848781967	0.05088629064846074	0.005136808072468357		
C23H36N6O4	2	460.279803632	23	0.24876175073284115	0.029595934561058728	0.002240711107473264		
C27H40O6	27	460.28248899999994	27	0.2920246639037703	0.0410599724542752	0.0037007792147709198		
C31H40O3	3	460.29774513999996	31	0.3352875770746992	0.054395690003526946	0.005687180365947107		
C28H44O3S	2	460.301116268	28	0.3028403921965025	0.045191193511008115	0.013685718766701733	0.001998283711563799	
C24H44O8	2	460.303618368	24	0.25957747902557354	0.03228647406660955	0.00426744053652316		
C28H44O5	15	460.31887450799996	28	0.3028403921965025	0.04421843187383481	0.004144872720543431		
C32H44O2	2	460.334130648	32	0.34610330536743106	0.058022069337095375	0.006275509369320941		
C25H48O7	4	460.34000387599997	25	0.2703932073183057	0.03509399355066255	0.0038895942390185035		
C29H48O4	25	460.355260016	29	0.313656120489235	0.04749387127189673	0.004623127265221524		
C30H52O3	19	460.39164552399996	30	0.32447184878196705	0.0508862906484607	0.005136808072468352		
C33H64	4	460.50080204799997	33	0.35691903366016386	0.06176542864916612	0.006903060306253039		
C24H19N3O5S	2	461.10454170800006	24	0.25957747902557365	0.0451911935110081	0.011730616085744348	0.0014590643554317293	
C21H23N3O7S	2	461.12567107600006	21	0.22713029414737695	0.0451911935110081	0.01026428907502631	0.0011101577395442503	
C19H27NO12	2	461.15332530399996	19	0.20549883756191237	0.02465992361438295	0.0050675856371212484		
C23H27NO9	5	461.16858144400004	23	0.2487617507328417	0.0295959345610588	0.004600834328439037		
C21H27N5O5S	2	461.173289964	21	0.22713029414737693	0.04519119351100811	0.010264289075026304	0.0011101578112002175	
C25H35NO5S	2	461.22359422000005	25	0.2703932073183056	0.045191193511008095	0.01221939175598369	0.001585939453622062	
C22H31N5O6	2	461.227433712	22	0.23794602244010915	0.027022375034010157	0.0029338653688596714		
C21H31N7O5	2	461.238667092	21	0.22713029414737707	0.024565795485463792	0.0023337565434111036		
C25H35NO7	2	461.24135246000003	25	0.27039320731830585	0.035093993550662575	0.0038895942390185048		
